playerId,season,Name,team,position,situation,games_played,icetime,shifts,ppTimeOnIce,pkTimeOnIce,powerPlayIcetime,shortHandedIcetime,pp_toi,pk_toi,I_F_goals,I_F_primaryAssists,I_F_secondaryAssists,I_F_points,I_F_shotsOnGoal,I_F_xGoals,I_F_hits,I_F_takeaways,I_F_giveaways,onIce_xGoalsPercentage,onIce_corsiPercentage,onIce_fenwickPercentage,gameScore,icetime_minutes,gs_per_game,gs_per60,mp_value,I_F_goals_per60,I_F_primaryAssists_per60,I_F_secondaryAssists_per60,I_F_points_per60,I_F_shotsOnGoal_per60,I_F_xGoals_per60,I_F_hits_per60,I_F_takeaways_per60,I_F_giveaways_per60,Name_norm,CapHit,Pos,Length,Start Year
8482624,2024,Daniil Miromanov,CGY,D,,44,46674,1145,0,0,0,0,0,0,2,3,4,9,52,1.97,19,11,42,0.46,0.52,0.51,15.05,777.9,0.3420454545454545,0.0193469597634657,0.0193469597634657,0.0025710245532844,0.0038565368299267,0.0051420491065689,0.0115696104897801,0.0668466383853965,0.0025324591849852,0.0244247332562025,0.0141406350430646,0.0539915156189741,DANIIL MIROMANOV,1250000.0,D,2.0,2024-25
8481546,2024,Cam York,PHI,D,,66,82301,1834,0,0,0,0,0,0,4,6,7,17,65,4.94,60,25,90,0.46,0.44,0.46,15.78,1371.6833333333334,0.239090909090909,0.0115041129512399,0.0115041129512399,0.0029161249559543,0.0043741874339315,0.0051032186729201,0.012393531062806,0.0473870305342583,0.0036014143206036,0.0437418743393154,0.0182257809747147,0.0656128115089731,CAM YORK,,,,
8483515,2024,Juraj Slafkovsk,MTL,L,,79,82234,1482,0,0,0,0,0,0,18,16,17,51,133,20.49,194,16,71,0.53,0.56,0.57,47.84,1370.5666666666666,0.6055696202531646,0.0349052703261424,0.0349052703261424,0.0131332538852542,0.0116740034535593,0.0124036286694068,0.0372108860082204,0.0970401537077121,0.0149500206727144,0.1415472918744071,0.0116740034535593,0.0518033903251696,JURAJ SLAFKOVSK,950000.0,R,3.0,2022-23
8482733,2024,Logan Mailloux,MTL,D,,7,6806,134,0,0,0,0,0,0,2,1,1,4,10,0.79,9,0,4,0.4,0.47,0.45,1.75,113.43333333333334,0.25,0.0154275639141933,0.0154275639141933,0.0176315016162209,0.0088157508081104,0.0088157508081104,0.0352630032324419,0.0881575080811049,0.0069644431384072,0.0793417572729944,0.0,0.0352630032324419,LOGAN MAILLOUX,875000.0,D,3.0,2023-24
8479576,2024,Vincent Desharnais,SJS,D,,51,48712,1134,0,0,0,0,0,0,0,0,3,3,28,0.99,87,3,40,0.47,0.44,0.44,1.45,811.8666666666667,0.0284313725490196,0.0017860075546066,0.0017860075546066,0.0,0.0,0.0036951880440137,0.0036951880440137,0.0344884217441287,0.0012194120545245,0.1071604532764,0.0036951880440137,0.0492691739201839,VINCENT DESHARNAIS,2000000.0,D,2.0,2024-25
8477940,2024,Nikolaj Ehlers,WPG,L,,69,65391,1309,0,0,0,0,0,0,24,27,12,63,174,19.82,38,16,52,0.6,0.58,0.59,67.46,1089.85,0.9776811594202898,0.0618984263889526,0.0618984263889526,0.0220213790888654,0.0247740514749736,0.0110106895444327,0.0578061201082717,0.1596549983942744,0.0181859888975547,0.0348671835573702,0.0146809193925769,0.0477129880258751,NIKOLAJ EHLERS,6000000.0,L,7.0,2018-19
8478542,2024,Evan Rodrigues,FLA,C,,82,74878,1630,0,0,0,0,0,0,15,6,11,32,161,17.13,128,21,62,0.57,0.6,0.59,50.65,1247.9666666666667,0.6176829268292683,0.0405860199257458,0.0405860199257458,0.0120195518042682,0.0048078207217073,0.0088143379897967,0.0256417105157723,0.1290098560324795,0.0137263281604743,0.1025668420630892,0.0168273725259755,0.0496808141243088,EVAN RODRIGUES,3000000.0,C,4.0,2023-24
8479365,2024,Trent Frederic,EDM,C,,58,47751,1097,0,0,0,0,0,0,8,4,3,15,78,9.71,157,12,32,0.46,0.48,0.46,11.93,795.85,0.2056896551724137,0.0149902619840422,0.0149902619840422,0.0100521455048061,0.005026072752403,0.0037695545643023,0.0188477728215115,0.0980084186718602,0.0122007916064585,0.1972733555318213,0.0150782182572092,0.0402085820192247,TRENT FREDERIC,2300000.0,C,2.0,2023-24
8481525,2024,Matthew Robertson,NYR,D,,2,2116,49,0,0,0,0,0,0,0,0,0,0,2,0.1,2,1,2,0.39,0.52,0.47,0.55,35.266666666666666,0.275,0.0155954631379962,0.0155954631379962,0.0,0.0,0.0,0.0,0.0567107750472589,0.0028355387523629,0.0567107750472589,0.0283553875236294,0.0567107750472589,MATTHEW ROBERTSON,775000.0,D,1.0,2024-25
8477404,2024,Jake Guentzel,TBL,C,,80,95965,1801,0,0,0,0,0,0,41,21,18,80,217,34.75,28,25,79,0.59,0.58,0.58,81.43,1599.4166666666667,1.017875,0.0509123117803365,0.0509123117803365,0.0256343458552597,0.0131297869014744,0.0112541030584067,0.0500182358151409,0.1356744646485697,0.0217266711822018,0.0175063825352993,0.0156306986922315,0.0493930078674516,JAKE GUENTZEL,9000000.0,L,7.0,2024-25
8482095,2024,Tyler Kleven,OTT,D,,79,68567,1647,0,0,0,0,0,0,4,3,3,10,78,2.82,105,30,64,0.44,0.47,0.47,9.2,1142.7833333333333,0.1164556962025316,0.0080505199294121,0.0080505199294121,0.0035002260562661,0.0026251695421996,0.0026251695421996,0.0087505651406653,0.0682544080971896,0.0024676593696676,0.091880933976986,0.026251695421996,0.0560036169002581,TYLER KLEVEN,916667.0,D,3.0,2022-23
8479395,2024,Dennis Cholowski,NJD,D,,39,30585,698,0,0,0,0,0,0,3,2,5,10,30,1.02,5,8,38,0.49,0.49,0.5,5.15,509.75,0.132051282051282,0.0101029916625796,0.0101029916625796,0.0058852378616969,0.0039234919077979,0.0098087297694948,0.0196174595389897,0.0588523786169691,0.0020009808729769,0.0098087297694948,0.0156939676311917,0.0745463462481608,DENNIS CHOLOWSKI,,,,
8477497,2024,Sean Monahan,CBJ,C,,54,61608,1245,0,0,0,0,0,0,19,24,14,57,128,18.81,30,13,52,0.55,0.56,0.56,60.81,1026.8,1.126111111111111,0.0592228282041293,0.0592228282041293,0.018504090377873,0.0233735878457343,0.0136345929100116,0.055512271133619,0.1246591351772497,0.0183190494740942,0.0292169848071679,0.0126606934164394,0.0506427736657576,SEAN MONAHAN,5500000.0,C,5.0,2024-25
8481592,2024,Jakob Pelletier,PHI,L,,49,33975,778,0,0,0,0,0,0,7,5,7,19,54,6.83,47,11,25,0.5,0.49,0.5,19.89,566.25,0.4059183673469388,0.0351258278145695,0.0351258278145695,0.0123620309050772,0.0088300220750551,0.0123620309050772,0.0335540838852097,0.095364238410596,0.0120618101545253,0.0830022075055187,0.0194260485651214,0.0441501103752759,JAKOB PELLETIER,800000.0,L,1.0,2024-25
8478403,2024,Jack Eichel,VGK,C,,77,94865,1667,0,0,0,0,0,0,28,27,39,94,233,26.32,22,28,90,0.58,0.53,0.54,89.47,1581.0833333333333,1.1619480519480518,0.0565877826384862,0.0565877826384862,0.0177093764823696,0.0170768987508564,0.0246666315290149,0.059452906762241,0.1473673114425763,0.0166468138934275,0.0139145100932904,0.0177093764823696,0.0569229958361882,JACK EICHEL,10000000.0,C,8.0,2018-19
8483490,2024,Pavel Mintyukov,ANA,D,,68,71796,1517,0,0,0,0,0,0,5,9,5,19,69,5.76,81,13,62,0.43,0.43,0.43,6.33,1196.6,0.0930882352941176,0.0052899883001838,0.0052899883001838,0.0041785057663379,0.0075213103794083,0.0041785057663379,0.0158783219120842,0.0576633795754638,0.0048136386428213,0.0676917934146749,0.0108641149924786,0.0518134715025906,PAVEL MINTYUKOV,918333.0,D,3.0,2023-24
8478430,2024,Oliver Kylington,ANA,D,,19,14016,343,0,0,0,0,0,0,1,4,0,5,6,0.41,3,5,15,0.53,0.53,0.53,5.75,233.6,0.3026315789473684,0.0246147260273972,0.0246147260273972,0.0042808219178082,0.0171232876712328,0.0,0.021404109589041,0.0256849315068493,0.0017551369863013,0.0128424657534246,0.021404109589041,0.0642123287671233,OLIVER KYLINGTON,1050000.0,D,1.0,2024-25
8481596,2024,Shane Pinto,OTT,C,,70,73739,1797,0,0,0,0,0,0,21,11,5,37,127,24.53,73,27,44,0.49,0.47,0.47,38.34,1228.9833333333331,0.5477142857142857,0.03119651744667,0.03119651744667,0.0170872943761103,0.0089504875303435,0.0040684034228834,0.0301061853293372,0.1033374469412387,0.019959587192666,0.0593986899740978,0.0219693784835704,0.035801950121374,SHANE PINTO,3750000.0,C,2.0,2024-25
8471215,2024,Evgeni Malkin,PIT,C,,68,72565,1451,0,0,0,0,0,0,16,22,12,50,126,18.81,32,30,79,0.53,0.55,0.55,44.82,1209.4166666666667,0.6591176470588236,0.0370591883139254,0.0370591883139254,0.0132295183628471,0.0181905877489147,0.0099221387721353,0.0413422448838971,0.1041824571074209,0.0155529525253221,0.0264590367256942,0.0248053469303383,0.0653207469165575,EVGENI MALKIN,6100000.0,C,4.0,2022-23
8479249,2024,Andrew Poturalski,SJS,C,,3,2602,50,0,0,0,0,0,0,0,0,1,1,5,0.3,0,0,1,0.49,0.41,0.45,-0.09,43.36666666666667,-0.03,-0.0020753266717909,-0.0020753266717909,0.0,0.0,0.0230591852421214,0.0230591852421214,0.1152959262106072,0.0069177555726364,0.0,0.0,0.0230591852421214,ANDREW POTURALSKI,,,,
8480027,2024,Jason Robertson,DAL,L,,82,87544,1700,0,0,0,0,0,0,35,22,23,80,211,23.29,60,24,92,0.6,0.57,0.56,75.87,1459.0666666666666,0.9252439024390244,0.0519989947911907,0.0519989947911907,0.0239879374942885,0.0150781321392671,0.015763501781961,0.0548295714155167,0.1446129946084254,0.0159622589783423,0.0411221785616375,0.016448871424655,0.0630540071278442,JASON ROBERTSON,7750000.0,L,4.0,2022-23
8474564,2024,Steven Stamkos,NSH,C,,82,88559,1710,0,0,0,0,0,0,27,18,8,53,174,22.66,66,18,57,0.58,0.58,0.57,44.33,1475.9833333333331,0.5406097560975609,0.0300342144784832,0.0300342144784832,0.0182928894861053,0.0121952596574035,0.0054201154032904,0.0359082645467993,0.1178875100215675,0.0153524768798202,0.0447159520771463,0.0121952596574035,0.0386183222484445,STEVEN STAMKOS,8000000.0,C,4.0,2024-25
8480879,2024,Jacob Bernard-Docker,BUF,D,,40,32676,780,0,0,0,0,0,0,2,3,3,8,32,1.11,30,3,22,0.5,0.5,0.51,9.75,544.6,0.24375,0.0179030481087036,0.0179030481087036,0.0036724201248622,0.0055086301872934,0.0055086301872934,0.0146896804994491,0.0587587219977965,0.0020381931692985,0.0550863018729342,0.0055086301872934,0.0403966213734851,JACOB BERNARD DOCKER,805000.0,D,2.0,2023-24
8482623,2024,Josh Dunne,BUF,C,,2,851,25,0,0,0,0,0,0,0,0,0,0,1,0.12,5,0,0,0.09,0.25,0.27,-1.0,14.183333333333334,-0.5,-0.0705052878965922,-0.0705052878965922,0.0,0.0,0.0,0.0,0.0705052878965922,0.008460634547591,0.3525264394829612,0.0,0.0,JOSH DUNNE,,,,
8483406,2024,Taylor Ward,LAK,R,,1,892,19,0,0,0,0,0,0,1,0,0,1,4,0.72,3,0,1,0.79,0.67,0.68,1.26,14.866666666666667,1.26,0.0847533632286995,0.0847533632286995,0.0672645739910313,0.0,0.0,0.0672645739910313,0.2690582959641255,0.0484304932735425,0.2017937219730941,0.0,0.0672645739910313,TAYLOR WARD,,,,
8482730,2024,Brandt Clarke,LAK,D,,78,76186,1568,0,0,0,0,0,0,5,15,13,33,131,6.69,23,24,63,0.58,0.57,0.58,46.72,1269.7666666666669,0.5989743589743589,0.0367941616569973,0.0367941616569973,0.0039377313417163,0.0118131940251489,0.0102381014884624,0.0259890268553277,0.1031685611529677,0.0052686845352164,0.018113564171895,0.0189011104402383,0.0496154149056257,BRANDT CLARKE,863334.0,D,3.0,2023-24
8477541,2024,Dakota Mermis,TOR,D,,4,3649,89,0,0,0,0,0,0,0,1,0,1,6,0.42,3,0,5,0.55,0.51,0.51,0.75,60.81666666666667,0.1875,0.012332145793368,0.012332145793368,0.0,0.016442861057824,0.0,0.016442861057824,0.0986571663469443,0.0069060016442861,0.0493285831734721,0.0,0.0822143052891203,DAKOTA MERMIS,,,,
8476905,2024,Chandler Stephenson,SEA,C,,78,91304,1749,0,0,0,0,0,0,13,18,20,51,73,8.49,33,30,58,0.44,0.46,0.46,31.26,1521.7333333333331,0.4007692307692307,0.0205423639709103,0.0205423639709103,0.0085428896871988,0.0118286164899675,0.013142907211075,0.0335144133882414,0.047971611320424,0.0055791641111013,0.0216857968982738,0.0197143608166126,0.0381144309121177,CHANDLER STEPHENSON,6250000.0,C,7.0,2024-25
8482067,2024,Connor Mackey,NYR,D,,2,1935,38,0,0,0,0,0,0,0,0,0,0,1,0.02,4,0,1,0.4,0.49,0.45,0.08,32.25,0.04,0.0024806201550387,0.0024806201550387,0.0,0.0,0.0,0.0,0.0310077519379844,0.0006201550387596,0.1240310077519379,0.0,0.0310077519379844,CONNOR MACKEY,,,,
8481591,2024,Sam Poulin,PIT,R,,7,4231,95,0,0,0,0,0,0,0,0,1,1,3,0.51,10,2,7,0.53,0.58,0.51,2.23,70.51666666666667,0.3185714285714285,0.0316237296147482,0.0316237296147482,0.0,0.0,0.0141810446702907,0.0141810446702907,0.0425431340108721,0.0072323327818482,0.1418104467029071,0.0283620893405814,0.0992673126920349,SAM POULIN,,,,
8476453,2024,Nikita Kucherov,TBL,R,,78,99167,1776,0,0,0,0,0,0,37,56,28,121,265,27.03,23,30,122,0.62,0.59,0.59,116.62,1652.7833333333333,1.495128205128205,0.0705597628243266,0.0705597628243266,0.0223864793731785,0.0338822390512973,0.0169411195256486,0.0732098379501245,0.1603355955106033,0.0163542307420815,0.0139159196103542,0.0181511994917664,0.0738148779331834,NIKITA KUCHEROV,9500000.0,R,8.0,2019-20
8483768,2024,Victor Mancini,VAN,D,,31,28468,596,0,0,0,0,0,0,2,2,4,8,27,1.39,38,3,29,0.41,0.41,0.42,-1.22,474.4666666666666,-0.0393548387096774,-0.0025713081354503,-0.0025713081354503,0.0042152592384431,0.0042152592384431,0.0084305184768863,0.0168610369537726,0.0569059997189827,0.0029296051707179,0.0800899255304201,0.0063228888576647,0.0611212589574258,VICTOR MANCINI,,,,
8479525,2024,Ross Colton,COL,C,,61,52780,1175,0,0,0,0,0,0,16,8,5,29,125,18.24,145,15,47,0.59,0.56,0.56,37.43,879.6666666666666,0.6136065573770492,0.0425502084122773,0.0425502084122773,0.0181887078438802,0.0090943539219401,0.0056839712012125,0.0329670329670329,0.1420992800303145,0.0207351269420234,0.1648351648351648,0.0170519136036377,0.0534293292913982,ROSS COLTON,4000000.0,C,4.0,2023-24
8477495,2024,Seth Jones,FLA,D,,63,93145,1706,0,0,0,0,0,0,9,17,10,36,129,8.29,96,26,82,0.48,0.5,0.49,33.13,1552.4166666666667,0.5258730158730159,0.0213409200708572,0.0213409200708572,0.0057974126362123,0.0109506683128455,0.0064415695957915,0.0231896505448494,0.0830962477857104,0.0053400611949111,0.0618390681195984,0.0167480809490579,0.0528208706854903,SETH JONES,9500000.0,D,8.0,2022-23
8475179,2024,Dmitry Kulikov,FLA,D,,70,80927,1863,0,0,0,0,0,0,4,2,7,13,64,3.04,114,32,78,0.47,0.49,0.48,23.9,1348.7833333333333,0.3414285714285714,0.0177196732858007,0.0177196732858007,0.0029656356963683,0.0014828178481841,0.0051898624686445,0.009638316013197,0.0474501711418933,0.0022538831292399,0.0845206173464974,0.0237250855709466,0.0578298960791824,DMITRY KULIKOV,1150000.0,D,4.0,2024-25
8482737,2024,Zack Bolduc,STL,R,,72,55323,1225,0,0,0,0,0,0,19,7,10,36,120,12.69,108,17,59,0.57,0.55,0.55,39.31,922.05,0.5459722222222223,0.0426332628382408,0.0426332628382408,0.0206062577951304,0.0075917791876796,0.0108453988395423,0.0390434358223523,0.1301447860745078,0.0137628111273792,0.1171303074670571,0.0184371780272219,0.0639878531532997,ZACK BOLDUC,863334.0,C,3.0,2023-24
8484783,2024,Artyom Levshunov,CHI,D,,18,21941,407,0,0,0,0,0,0,0,3,3,6,21,0.84,19,4,26,0.39,0.47,0.45,1.33,365.6833333333333,0.0738888888888888,0.0036370265712592,0.0036370265712592,0.0,0.0082038193336675,0.0082038193336675,0.0164076386673351,0.0574267353356729,0.0022970694134269,0.0519575224465612,0.0109384257782234,0.0710997675584522,ARTYOM LEVSHUNOV,975000.0,D,3.0,2024-25
8482088,2024,Justin Sourdif,FLA,R,,1,567,15,0,0,0,0,0,0,1,0,0,1,2,0.22,0,0,0,0.88,0.7,0.67,1.25,9.45,1.25,0.1322751322751323,0.1322751322751323,0.1058201058201058,0.0,0.0,0.1058201058201058,0.2116402116402116,0.0232804232804232,0.0,0.0,0.0,JUSTIN SOURDIF,847500.0,R,3.0,2022-23
8480829,2024,Jesperi Kotkaniemi,CAR,C,,78,65797,1374,0,0,0,0,0,0,12,10,11,33,115,14.01,66,18,64,0.59,0.61,0.59,48.13,1096.6166666666666,0.6170512820512821,0.0438895390367342,0.0438895390367342,0.0109427481496116,0.009118956791343,0.0100308524704773,0.0300925574114321,0.1048680031004453,0.0127756584646716,0.0601851148228642,0.0164141222244175,0.0583613234645956,JESPERI KOTKANIEMI,4820000.0,C,8.0,2022-23
8476875,2024,Mike Matheson,MTL,D,,80,120387,2041,0,0,0,0,0,0,6,16,9,31,149,9.14,60,43,107,0.42,0.43,0.43,28.37,2006.45,0.354625,0.0141394004336016,0.0141394004336016,0.0029903561015724,0.0079742829375264,0.0044855341523586,0.0154501731914575,0.0742605098557153,0.004555309128062,0.0299035610157242,0.0214308853946024,0.0533280171447083,MIKE MATHESON,4875000.0,D,8.0,2018-19
8476441,2024,Joel Edmundson,LAK,D,,73,90183,1916,0,0,0,0,0,0,6,6,8,20,91,4.07,100,23,62,0.49,0.47,0.48,29.37,1503.05,0.4023287671232877,0.0195402681214863,0.0195402681214863,0.0039918831708858,0.0039918831708858,0.0053225108945144,0.0133062772362862,0.0605435614251022,0.0027078274175842,0.066531386181431,0.0153022188217291,0.0412494594324872,JOEL EDMUNDSON,3850000.0,D,4.0,2024-25
8476854,2024,Hampus Lindholm,BOS,D,,17,21273,447,0,0,0,0,0,0,3,2,2,7,35,2.02,5,14,30,0.45,0.48,0.48,10.28,354.55,0.6047058823529411,0.0289945000705119,0.0289945000705119,0.0084614299816669,0.0056409533211112,0.0056409533211112,0.0197433366238894,0.0987166831194471,0.0056973628543223,0.0141023833027781,0.0394866732477788,0.084614299816669,HAMPUS LINDHOLM,6500000.0,D,8.0,2022-23
8477950,2024,Tony DeAngelo,NYI,D,,35,49022,955,0,0,0,0,0,0,4,8,7,19,76,3.28,17,6,44,0.49,0.55,0.55,21.75,817.0333333333333,0.6214285714285714,0.0266207009097956,0.0266207009097956,0.0048957610868589,0.0097915221737179,0.0085675819020031,0.02325486516258,0.0930194606503202,0.0040145240912243,0.0208069846191505,0.0073436416302884,0.0538533719554485,TONY DEANGELO,775000.0,D,1.0,2024-25
8483553,2024,Marc Gatcomb,NYI,C,,39,22902,529,0,0,0,0,0,0,8,0,1,9,41,4.6,149,7,12,0.42,0.48,0.48,8.86,381.7,0.2271794871794871,0.023211946554886,0.023211946554886,0.020958868221116,0.0,0.0026198585276395,0.0235787267487555,0.1074141996332198,0.0120513492271417,0.3903589206182866,0.0183390096934765,0.031438302331674,MARC GATCOMB,775000.0,C,1.0,2024-25
8475279,2024,Ben Chiarot,DET,D,,81,103189,2107,0,0,0,0,0,0,4,7,2,13,109,4.21,127,26,86,0.4,0.41,0.41,3.33,1719.8166666666666,0.0411111111111111,0.0019362528951729,0.0019362528951729,0.002325829303511,0.0040702012811443,0.0011629146517555,0.0075589452364108,0.0633788485206756,0.0024479353419453,0.0738450803864753,0.0151178904728217,0.0500053300254872,BEN CHIAROT,4750000.0,D,4.0,2022-23
8479343,2024,Clayton Keller,UTA,R,,81,92914,1845,0,0,0,0,0,0,30,26,34,90,218,29.87,11,27,79,0.61,0.6,0.6,89.6,1548.5666666666666,1.1061728395061727,0.0578599565189314,0.0578599565189314,0.0193727532987493,0.0167897195255827,0.0219557870719159,0.0581182598962481,0.1407753406375788,0.0192888047011214,0.0071033428762081,0.0174354779688744,0.05101491702004,CLAYTON KELLER,7150000.0,R,8.0,2020-21
8482749,2024,Joshua Roy,MTL,R,,12,7933,182,0,0,0,0,0,0,2,0,0,2,14,2.24,6,3,5,0.41,0.4,0.38,-0.84,132.21666666666667,-0.0699999999999999,-0.0063532081179881,-0.0063532081179881,0.0151266859952098,0.0,0.0,0.0151266859952098,0.1058868019664691,0.016941888314635,0.0453800579856296,0.0226900289928148,0.0378167149880247,JOSHUA ROY,,,,
8476460,2024,Mark Scheifele,WPG,C,,82,100564,1724,0,0,0,0,0,0,39,32,16,87,181,28.83,73,25,105,0.57,0.53,0.53,73.58,1676.0666666666666,0.8973170731707317,0.043900401734219,0.043900401734219,0.0232687641700807,0.0190923193190406,0.0095461596595203,0.0519072431486416,0.1079909311483234,0.0172009864364981,0.0435543534465613,0.0149158744680004,0.062646672765602,MARK SCHEIFELE,8500000.0,C,7.0,2024-25
8476393,2024,Nick Cousins,OTT,C,,50,35708,908,0,0,0,0,0,0,6,6,3,15,68,7.67,85,5,23,0.51,0.52,0.51,17.75,595.1333333333333,0.355,0.0298252492438669,0.0298252492438669,0.010081774392293,0.010081774392293,0.0050408871961465,0.0252044359807326,0.1142601097793211,0.0128878682648146,0.1428251372241514,0.0084014786602442,0.0386468018371233,NICK COUSINS,800000.0,C,1.0,2024-25
8481606,2024,Jordan Spence,LAK,D,,79,79578,1611,0,0,0,0,0,0,4,11,13,28,86,3.76,80,15,72,0.58,0.58,0.59,46.05,1326.3,0.5829113924050633,0.0347206514363266,0.0347206514363266,0.0030159089195506,0.0082937495287642,0.0098017039885395,0.0211113624368544,0.0648420417703385,0.0028349543843775,0.0603181783910125,0.0113096584483148,0.0542863605519113,JORDAN SPENCE,1500000.0,D,2.0,2024-25
8478454,2024,Noah Juulsen,VAN,D,,35,34210,861,0,0,0,0,0,0,0,0,0,0,26,0.93,101,12,40,0.32,0.38,0.37,-2.1,570.1666666666666,-0.06,-0.0036831335866705,-0.0036831335866705,0.0,0.0,0.0,0.0,0.0456007015492546,0.0016311020169541,0.177141186787489,0.0210464776381175,0.0701549254603917,NOAH JUULSEN,775000.0,D,2.0,2023-24
8482093,2024,Seth Jarvis,CAR,C,,73,84779,1590,0,0,0,0,0,0,32,22,13,67,204,30.81,93,32,58,0.59,0.61,0.62,85.07,1412.9833333333331,1.1653424657534246,0.0602059472274973,0.0602059472274973,0.0226471178003986,0.015569893487774,0.0092003916064119,0.0474174028945847,0.1443753759775416,0.0218049281071963,0.0658181861074086,0.0226471178003986,0.0410479010132226,SETH JARVIS,7420087.0,C,8.0,2024-25
8479983,2024,Mario Ferraro,SJS,D,,78,100159,1902,0,0,0,0,0,0,5,7,5,17,79,4.28,150,37,77,0.39,0.41,0.41,10.03,1669.3166666666666,0.1285897435897436,0.0060084465699537,0.0060084465699537,0.0029952375722601,0.0041933326011641,0.0029952375722601,0.0101838077456843,0.0473247536417096,0.0025639233618546,0.0898571271678032,0.0221647580347247,0.0461266586128056,MARIO FERRARO,3250000.0,D,4.0,2022-23
8482133,2024,Thomas Bordeleau,SJS,C,,1,638,18,0,0,0,0,0,0,0,0,0,0,1,0.02,0,0,1,0.84,0.4,0.4,-0.12,10.633333333333333,-0.12,-0.0112852664576802,-0.0112852664576802,0.0,0.0,0.0,0.0,0.0940438871473354,0.0018808777429467,0.0,0.0,0.0940438871473354,THOMAS BORDELEAU,874125.0,C,1.0,2024-25
8480803,2024,Evan Bouchard,EDM,D,,82,115415,1918,0,0,0,0,0,0,14,14,39,67,235,13.04,31,55,128,0.64,0.64,0.63,94.83,1923.5833333333333,1.1564634146341464,0.0492986180305852,0.0492986180305852,0.0072780834380279,0.0072780834380279,0.0202746610059351,0.034830827881991,0.1221678291383269,0.0067790148594203,0.0161157561842048,0.0285924706493956,0.0665424771476844,EVAN BOUCHARD,3900000.0,D,2.0,2023-24
8482641,2024,Matt Kiersted,FLA,D,,2,1521,35,0,0,0,0,0,0,0,0,1,1,0,0.01,3,0,1,0.52,0.48,0.5,0.75,25.35,0.375,0.029585798816568,0.029585798816568,0.0,0.0,0.039447731755424,0.039447731755424,0.0,0.0003944773175542,0.1183431952662721,0.0,0.039447731755424,MATT KIERSTED,775000.0,D,1.0,2024-25
8482476,2024,Emil Heineman,MTL,L,,62,42379,934,0,0,0,0,0,0,10,5,3,18,64,7.83,173,8,33,0.53,0.52,0.52,15.6,706.3166666666667,0.2516129032258064,0.0220864107222917,0.0220864107222917,0.0141579555912126,0.0070789777956063,0.0042473866773637,0.0254843200641827,0.0906109157837608,0.0110856792279194,0.2449326317279784,0.0113263644729701,0.0467212534510016,EMIL HEINEMAN,897500.0,L,3.0,2022-23
8479318,2024,Auston Matthews,TOR,C,,67,82298,1640,0,0,0,0,0,0,33,27,18,78,261,41.05,45,29,62,0.55,0.54,0.55,86.3,1371.6333333333334,1.2880597014925372,0.0629176893727672,0.0629176893727672,0.0240589078713942,0.0196845609856861,0.0131230406571241,0.0568665095142044,0.1902840895282996,0.0299278232763858,0.0328076016428102,0.0211426766142555,0.0452015844856497,AUSTON MATTHEWS,13250000.0,C,4.0,2024-25
8480172,2024,Jan Rutta,SJS,D,,54,55910,1190,0,0,0,0,0,0,3,2,4,9,55,1.94,40,11,55,0.35,0.41,0.39,3.02,931.8333333333334,0.0559259259259259,0.0032409229118225,0.0032409229118225,0.0032194598461813,0.0021463065641209,0.0042926131282418,0.009658379538544,0.0590234305133249,0.0020819173671972,0.0429261312824181,0.0118046861026649,0.0590234305133249,JAN RUTTA,2750000.0,D,3.0,2022-23
8478399,2024,Jonas Siegenthaler,NJD,D,,55,64685,1312,0,0,0,0,0,0,2,1,6,9,52,2.52,75,14,59,0.53,0.48,0.48,15.8,1078.0833333333333,0.2872727272727273,0.0146556388652701,0.0146556388652701,0.0018551441601607,0.0009275720800803,0.0055654324804823,0.0083481487207235,0.0482337481641802,0.0023374816418025,0.0695679060060292,0.0129860091211254,0.0547267527247429,JONAS SIEGENTHALER,3400000.0,D,5.0,2023-24
8479942,2024,Dominik Shine,DET,R,,9,4668,115,0,0,0,0,0,0,0,0,1,1,5,0.48,16,3,5,0.51,0.41,0.46,0.07,77.8,0.0077777777777777,0.0008997429305912,0.0008997429305912,0.0,0.0,0.0128534704370179,0.0128534704370179,0.0642673521850899,0.0061696658097686,0.2056555269922879,0.0385604113110539,0.0642673521850899,DOMINIK SHINE,,,,
8476918,2024,Jimmy Vesey,COL,L,,43,27471,632,0,0,0,0,0,0,5,3,0,8,36,3.48,32,7,23,0.44,0.48,0.48,8.51,457.85,0.197906976744186,0.0185868734301627,0.0185868734301627,0.0109206071857595,0.0065523643114557,0.0,0.0174729714972152,0.0786283717374686,0.0076007426012886,0.0698918859888609,0.0152888500600633,0.0502347930544938,JIMMY VESEY,800000.0,L,2.0,2023-24
8475690,2024,Chris Tanev,TOR,D,,75,88872,2207,0,0,0,0,0,0,3,7,8,18,43,1.66,20,10,80,0.46,0.41,0.43,21.67,1481.2,0.2889333333333334,0.014630029705644,0.014630029705644,0.0020253848231163,0.0047258979206049,0.005401026194977,0.0121523089386983,0.0290305157980016,0.0011207129354577,0.0135025654874426,0.0067512827437213,0.0540102619497704,CHRIS TANEV,,,,
8479746,2024,Tye Felhaber,COL,L,,5,1655,39,0,0,0,0,0,0,0,0,0,0,2,0.07,7,1,0,0.48,0.56,0.55,0.3,27.58333333333333,0.06,0.0108761329305135,0.0108761329305135,0.0,0.0,0.0,0.0,0.0725075528700906,0.0025377643504531,0.2537764350453172,0.0362537764350453,0.0,TYE FELHABER,775000.0,L,2.0,2024-25
